target,horizon_minutes,n,rmse,nrmse,mae,bias,r2,resolution,resolution_minutes,model,feature_set,candidate_id,split,fit_seconds,inference_seconds
temperature,480,58,2.58988386948487,0.49851004699772644,1.9139577825670426,0.6355440613026626,0.6246736483559613,60min,60,EXTRA_TREES,SHT_TIME,1,validation,0.07498119992669672,0.02839780005160719
relative_humidity,60,58,3.760192654613525,0.33304463788137695,2.9464380627394737,0.3753528855364527,0.8964554884261694,60min,60,EXTRA_TREES,SHT_TIME,1,validation,0.07498119992669672,0.02839780005160719
relative_humidity,120,58,5.506945156865323,0.4972396775514044,4.055989762931046,0.754321204501971,0.7635793285162689,60min,60,EXTRA_TREES,SHT_TIME,1,validation,0.07498119992669672,0.02839780005160719
relative_humidity,240,58,6.699622507748544,0.5788344863264241,5.012182794540228,-0.9749204861110623,0.6165986699744628,60min,60,EXTRA_TREES,SHT_TIME,1,validation,0.07498119992669672,0.02839780005160719
relative_humidity,480,58,6.76250344778759,0.5221737431122904,4.973072365900391,-1.4977442768199127,0.7077795313911945,60min,60,EXTRA_TREES,SHT_TIME,1,validation,0.07498119992669672,0.02839780005160719
temperature,60,211,0.881447424331076,0.2068898920257298,0.6900903515948269,-0.1829248500150492,0.9490320913785038,60min,60,EXTRA_TREES,SHT_TIME,1,test,0.0751039000460878,0.027874600025825202
temperature,120,211,1.27390108192591,0.3083506105885725,0.905295686639584,-0.2685803496200978,0.8932060366445363,60min,60,EXTRA_TREES,SHT_TIME,1,test,0.0751039000460878,0.027874600025825202
temperature,240,211,1.7509613537595203,0.4188772581963048,1.1975584993041455,-0.3233277086624439,0.8126030943472525,60min,60,EXTRA_TREES,SHT_TIME,1,test,0.0751039000460878,0.027874600025825202
temperature,480,211,1.9824914863643373,0.4151919732659981,1.540940804370718,-0.0777031398104237,0.814370846519741,60min,60,EXTRA_TREES,SHT_TIME,1,test,0.0751039000460878,0.027874600025825202
relative_humidity,60,211,2.157185346280533,0.18705154001745666,1.6946805889377943,-0.4360761853042914,0.9622849765985538,60min,60,EXTRA_TREES,SHT_TIME,1,test,0.0751039000460878,0.027874600025825202
relative_humidity,120,211,3.251392899565174,0.28999869356970803,2.386151109606554,-0.27909639001728587,0.9147956436626459,60min,60,EXTRA_TREES,SHT_TIME,1,test,0.0751039000460878,0.027874600025825202
relative_humidity,240,211,5.239839731847072,0.4666782130753216,3.674282184702472,-0.15013294826221846,0.7998305377533362,60min,60,EXTRA_TREES,SHT_TIME,1,test,0.0751039000460878,0.027874600025825202
relative_humidity,480,211,5.466348800056629,0.4285689299089319,4.276048680226433,-0.4374095872827616,0.8230965605661476,60min,60,EXTRA_TREES,SHT_TIME,1,test,0.0751039000460878,0.027874600025825202
temperature,60,58,1.534857361180794,0.35607418236683197,1.2878228213991503,0.12461777918808861,0.8582073991996337,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.07118389999959618,0.12001700000837445
temperature,120,58,2.196994665640859,0.5169280578548641,1.8263989205131006,0.5060722711909573,0.6839798603604585,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.07118389999959618,0.12001700000837445
temperature,240,58,2.463483725693444,0.5453056215124074,2.053192709938869,1.0784039789675695,0.5621299379833917,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.07118389999959618,0.12001700000837445
temperature,480,58,2.548012024719186,0.4904504055798376,2.0743758292465264,0.7619532444815756,0.6367116908271584,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.07118389999959618,0.12001700000837445
relative_humidity,60,58,3.831973807517676,0.33940237810150614,2.8395643411895892,-0.47746112823244585,0.8924644763534995,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.07118389999959618,0.12001700000837445
relative_humidity,120,58,5.923397286175824,0.5348424712229183,4.386241779961565,-1.5051144432890413,0.7264695576929263,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.07118389999959618,0.12001700000837445
relative_humidity,240,58,7.297705396647889,0.6305076964776354,5.5336667623303875,-2.877864985271766,0.5450898743930966,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.07118389999959618,0.12001700000837445
relative_humidity,480,58,7.005317007980978,0.5409228449180844,5.299151296303593,-2.3884942433279313,0.6864179320920563,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.07118389999959618,0.12001700000837445
temperature,60,211,0.7961538576166413,0.18687011963666134,0.6196702045112057,0.0216277992722149,0.958418706530437,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.19135129998903722,0.10139510000590235
temperature,120,211,1.322207236632294,0.320043223547485,0.9636308715827374,0.08077946463016475,0.8849532509399947,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.19135129998903722,0.10139510000590235
temperature,240,211,1.9858556651648842,0.4750703231752255,1.6050769834231509,0.4899396240735576,0.7589513772894726,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.19135129998903722,0.10139510000590235
temperature,480,211,2.0693973959442458,0.4333926244844959,1.559465084048428,0.4615320798371116,0.7977393871742163,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.19135129998903722,0.10139510000590235
relative_humidity,60,211,2.1086196676641635,0.18284036502832182,1.5244280498665195,-0.10504665730516194,0.9639640509224587,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.19135129998903722,0.10139510000590235
relative_humidity,120,211,3.580981937289926,0.3193954454565249,2.551568571228365,-0.5265152321041283,0.8966460320039962,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.19135129998903722,0.10139510000590235
relative_humidity,240,211,5.859625928572632,0.5218785110956344,4.579803758872514,-1.463745505887176,0.7496765133562504,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.19135129998903722,0.10139510000590235
relative_humidity,480,211,5.138704401798648,0.4028811784887108,3.900016994705881,-1.3706069611165668,0.8436676454186656,60min,60,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.19135129998903722,0.10139510000590235
temperature,60,58,1.1032626240256167,0.25594778167763116,0.8113511164873498,-0.30257896967043757,0.9267385792259771,60min,60,XGBOOST,SHT_TIME,2,validation,0.21467780007515103,0.032936199917458
temperature,120,58,2.0444795253870853,0.4810429660620498,1.4357879111922105,-0.008533889712044445,0.7263330909672019,60min,60,XGBOOST,SHT_TIME,2,validation,0.21467780007515103,0.032936199917458
temperature,240,58,2.822321743458364,0.6247363830225119,2.1891810474322675,0.5291924902963461,0.4252765723562948,60min,60,XGBOOST,SHT_TIME,2,validation,0.21467780007515103,0.032936199917458
temperature,480,58,2.1365627656560253,0.4112531906431104,1.710992031228954,0.6027603735211258,0.7445653632289917,60min,60,XGBOOST,SHT_TIME,2,validation,0.21467780007515103,0.032936199917458
relative_humidity,60,58,2.6043990387123612,0.23067465271555734,1.8910732295595372,-0.3137628324662132,0.9503268223508938,60min,60,XGBOOST,SHT_TIME,2,validation,0.21467780007515103,0.032936199917458
relative_humidity,120,58,5.003399895608226,0.4517729666603629,3.581559959791629,-0.9644731271093365,0.8048383981821607,60min,60,XGBOOST,SHT_TIME,2,validation,0.21467780007515103,0.032936199917458
relative_humidity,240,58,6.754621410798289,0.5835862856641474,4.643513384881148,0.16220440363975272,0.6102779540241154,60min,60,XGBOOST,SHT_TIME,2,validation,0.21467780007515103,0.032936199917458
relative_humidity,480,58,5.029515419599854,0.3883592685712637,3.8777660083989987,-1.3670197290880923,0.8383603424398361,60min,60,XGBOOST,SHT_TIME,2,validation,0.21467780007515103,0.032936199917458
temperature,60,211,0.6888838205520542,0.16169211607878536,0.4776310500989582,-0.05082612583461956,0.9688687931592522,60min,60,XGBOOST,SHT_TIME,2,test,0.4288837000494823,0.033606700017116964
temperature,120,211,1.3286169361053204,0.32159470566351317,0.9063510101049755,0.015211162218470149,0.8838351168687423,60min,60,XGBOOST,SHT_TIME,2,test,0.4288837000494823,0.033606700017116964
temperature,240,211,1.894827316715331,0.4532938830871461,1.3997909451726238,0.36150503909656967,0.7805434395305774,60min,60,XGBOOST,SHT_TIME,2,test,0.4288837000494823,0.033606700017116964
temperature,480,211,2.0411821020686984,0.4274835128333019,1.567640632866432,0.5429641297849125,0.8032172499930362,60min,60,XGBOOST,SHT_TIME,2,test,0.4288837000494823,0.033606700017116964
relative_humidity,60,211,1.9003424278568384,0.16478045259487303,1.33281108301143,-0.12806730715103723,0.9707313165267871,60min,60,XGBOOST,SHT_TIME,2,test,0.4288837000494823,0.033606700017116964
relative_humidity,120,211,3.6992078748190336,0.32994026993285325,2.4495228727377,-0.3864486052302844,0.8897089254831233,60min,60,XGBOOST,SHT_TIME,2,test,0.4288837000494823,0.033606700017116964
relative_humidity,240,211,4.677667738749963,0.41660923489932883,3.1150472772085016,-0.2403808535253955,0.840478011298319,60min,60,XGBOOST,SHT_TIME,2,test,0.4288837000494823,0.033606700017116964
relative_humidity,480,211,5.527758526280912,0.4333835331508013,4.197304853522696,-1.0297258445575026,0.819099518395081,60min,60,XGBOOST,SHT_TIME,2,test,0.4288837000494823,0.033606700017116964
