resolution,resolution_minutes,model,family,split,target,horizon_minutes,n,mae,rmse,bias,r2,smape_pct,mase
20min,20,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,240,239.0,3.762518828451883,5.083448326270961,0.37840027894002826,0.8141349846153256,5.884702113036596,1.0267081978007615
20min,20,ROLLING_MEAN_6H,reference,validation,relative_humidity,240,239.0,14.846973190763983,17.936302303355223,0.46665070509840384,-1.3139110257871818,22.737716179106616,4.051410712476771
20min,20,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,240,239.0,4.876123385716836,6.199166918434923,-3.5239273358673247,0.7235939873248278,7.577139187511407,1.3305862593286697
20min,20,PERSISTENCE,reference,validation,relative_humidity,480,239.0,16.731539051603903,19.888342278016204,1.3724232914923287,-1.612247572389324,25.488323439872612,4.565667067551524
20min,20,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,480,239.0,3.6378800557880058,4.779902597852369,0.6593877266387733,0.8491118072246742,5.7466914371106865,0.9926970325435548
20min,20,ROLLING_MEAN_6H,reference,validation,relative_humidity,480,239.0,17.987006973500698,20.773046733440424,0.8451290872462421,-1.8498208491493426,27.173751627801124,4.908256504643509
20min,20,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,480,239.0,4.187511793580781,5.263258848819381,-2.9167363397385517,0.8170524399585766,6.467374502893904,1.1426793812552851
20min,20,PERSISTENCE,reference,test,temperature,60,556.0,1.003527278177458,1.4965214401115103,0.040635191846522756,0.8712516650143909,4.1404769500095115,0.866593300515206
20min,20,SEASONAL_NAIVE_24H,reference,test,temperature,60,556.0,1.321798561151079,1.765541052718099,0.14735971223021577,0.820802735575143,5.875347381845632,1.1414356167821151
20min,20,ROLLING_MEAN_6H,reference,test,temperature,60,556.0,3.014042799094058,4.155596953617099,0.2949865107913667,0.007243879202457171,12.626456993415111,2.602768608248163
20min,20,DIURNAL_CLIMATOLOGY,reference,test,temperature,60,556.0,1.4529308370731158,1.8761241482510238,1.1649904518645762,0.79765201602347,6.534327908489028,1.2546745433828261
20min,20,PERSISTENCE,reference,test,temperature,120,556.0,1.8997452038369302,2.802782005405369,0.043433453237410026,0.548019224486008,7.864257243288525,1.6405198963010699
20min,20,SEASONAL_NAIVE_24H,reference,test,temperature,120,556.0,1.3119418465227817,1.7450428365798933,0.10512170263788972,0.8247921717307811,5.8473536664867005,1.1329238771934458
20min,20,ROLLING_MEAN_6H,reference,test,temperature,120,556.0,3.5912594257926993,4.852195317589872,0.29778477218225397,-0.3546212080972795,15.142924011910658,3.1012224844113327
20min,20,DIURNAL_CLIMATOLOGY,reference,test,temperature,120,556.0,1.4209235966535196,1.838147302553377,1.1436695987720953,0.8055974557838561,6.414627439236076,1.2270347764140834
20min,20,PERSISTENCE,reference,test,temperature,240,556.0,3.437619904076739,4.914520107933934,0.0014004796163069344,-0.3488368194203142,14.26929624142573,2.9685474858251286
20min,20,SEASONAL_NAIVE_24H,reference,test,temperature,240,556.0,1.305951139088729,1.7553203196027987,0.11460821342925659,0.827928105499975,5.800146845196224,1.1277506177907466
20min,20,ROLLING_MEAN_6H,reference,test,temperature,240,556.0,4.609316080468958,5.920193686388634,0.2557517985611509,-0.9573523456569548,19.63122258770367,3.98036258919218
20min,20,DIURNAL_CLIMATOLOGY,reference,test,temperature,240,556.0,1.4242278942518631,1.8552931224698284,1.1359421437566943,0.8077695205696112,6.426608588965825,1.2298881937789143
20min,20,PERSISTENCE,reference,test,temperature,480,556.0,5.730866306954437,7.156383711710588,-0.4641990407673861,-1.4424359049121134,24.17615131527824,4.948874291463772
20min,20,SEASONAL_NAIVE_24H,reference,test,temperature,480,556.0,1.292546762589928,1.7237002579151315,0.16402458033573145,0.8583033992676113,5.6831724547782825,1.1161753042700808
20min,20,ROLLING_MEAN_6H,reference,test,temperature,480,556.0,6.046728950173194,7.1511770129066985,-0.20984772182254222,-1.4388831602812866,25.906865072373797,5.221636633304166
20min,20,DIURNAL_CLIMATOLOGY,reference,test,temperature,480,556.0,1.4274760342841177,1.826425116741981,1.125964639686906,0.8409111727805038,6.381255178042609,1.2326931164275534
20min,20,PERSISTENCE,reference,test,relative_humidity,60,556.0,2.810830635491607,4.077555800342416,-0.11246372901678667,0.8857262362245413,4.585747566510007,0.7670135320694683
20min,20,SEASONAL_NAIVE_24H,reference,test,relative_humidity,60,556.0,3.3369139688249394,4.701951284269785,-0.019120203836930524,0.8480492121452595,5.334060709406492,0.9105700418669024
20min,20,ROLLING_MEAN_6H,reference,test,relative_humidity,60,556.0,8.878722505329069,11.892331666862175,-0.8574661104449779,0.02796762182576329,13.938562081055906,2.422807060335764
20min,20,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,60,556.0,3.6489367468332716,4.681592906981074,-2.5850971239821763,0.8493621880859619,5.589480709617456,0.9957141590628646
20min,20,PERSISTENCE,reference,test,relative_humidity,120,556.0,5.401059952038369,7.778751175081059,-0.16550119904076738,0.5747756592814983,8.732219968658322,1.4738298417639657
20min,20,SEASONAL_NAIVE_24H,reference,test,relative_humidity,120,556.0,3.27141726618705,4.617168731379088,0.02993405275779389,0.850186879908419,5.183727365061347,0.8926974398698757
20min,20,ROLLING_MEAN_6H,reference,test,relative_humidity,120,556.0,10.54858431588063,13.872634811803124,-0.9105035804689587,-0.3524345753354641,16.32746401687735,2.878475427261422
20min,20,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,120,556.0,3.5130780007706366,4.499765857348901,-2.5582296574587904,0.8577087516661752,5.344517144845382,0.9586413111423049
20min,20,PERSISTENCE,reference,test,relative_humidity,240,556.0,9.86235731414868,13.785651984508734,-0.045852517985611435,-0.31311599850586425,15.626270948085832,2.691219251185268
20min,20,SEASONAL_NAIVE_24H,reference,test,relative_humidity,240,556.0,3.2278579136690646,4.656165556608523,-0.008766786570743366,0.8502022469218269,5.150896853146029,0.8808110556788069
20min,20,ROLLING_MEAN_6H,reference,test,relative_humidity,240,556.0,13.606967276179056,17.075816148533463,-0.7908548994138029,-1.0147047566172174,20.680229431632696,3.7130405153103125
20min,20,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,240,556.0,3.5213320708609372,4.537208940569797,-2.52580818729572,0.8577585962036893,5.376948851572561,0.9608936643698422
20min,20,PERSISTENCE,reference,test,relative_humidity,480,556.0,16.856272781774578,20.609281774767954,1.3630971223021584,-1.5805431094985534,25.828336181343374,4.599704144612795
20min,20,SEASONAL_NAIVE_24H,reference,test,relative_humidity,480,556.0,3.389300959232614,4.734307567394185,-0.083656474820144,0.8638246996049097,5.483783339669683,0.9248652932561958
20min,20,ROLLING_MEAN_6H,reference,test,relative_humidity,480,556.0,17.83824478750333,20.792606860907508,0.6180947408739671,-1.6266565424772694,26.814897824997246,4.8676625932639075
20min,20,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,480,556.0,3.565244181966105,4.610423798406978,-2.3617466520708934,0.8708581209542082,5.554876227520858,0.9728763085797489
30min,30,PERSISTENCE,reference,validation,temperature,60,142.0,1.127630051140174,1.5989080971445508,0.10445894114688127,0.8289881264027499,4.737637102582502,0.9790524977342074
30min,30,SEASONAL_NAIVE_24H,reference,validation,temperature,60,142.0,0.9816004359490278,1.3226081657127842,-0.05484343561368239,0.8829849666405166,4.493329018177472,0.852263876455894
30min,30,ROLLING_MEAN_6H,reference,validation,temperature,60,142.0,2.714229124748491,3.728783442509359,0.06597653630114018,0.06993439412444535,11.551595452243056,2.356599845242691
30min,30,DIURNAL_CLIMATOLOGY,reference,validation,temperature,60,142.0,2.1361043674743536,2.7334255213897958,2.1078627850820184,0.5002028774963482,9.343435333428646,1.8546493278377003
30min,30,PERSISTENCE,reference,validation,temperature,120,142.0,2.1899489646210597,3.1064798493645562,0.035213468309859206,0.3606667860609749,9.156879958773205,1.9013993122609352
30min,30,SEASONAL_NAIVE_24H,reference,validation,temperature,120,142.0,1.002558895036888,1.332260426967236,-0.027834087860496553,0.8824105277549612,4.544428855637411,0.8704608300559528
30min,30,ROLLING_MEAN_6H,reference,validation,temperature,120,142.0,3.470264154370668,4.64375286247569,-0.0032689365358818806,-0.4286583470869869,14.8087343430049,3.0130190169184687
30min,30,DIURNAL_CLIMATOLOGY,reference,validation,temperature,120,142.0,2.1723632053001958,2.7643445951572327,2.1499882369626624,0.49373891535877534,9.490537760611446,1.8861306684621684
30min,30,PERSISTENCE,reference,validation,temperature,240,142.0,3.885840669014084,5.20312964593716,-0.12459318410462762,-0.7972419238941821,16.396879087326642,3.3738387948677313
30min,30,SEASONAL_NAIVE_24H,reference,validation,temperature,240,142.0,1.1435616825955734,1.5127534768662558,0.07260469064386324,0.8480804848553457,5.057770966442752,0.9928849630481802
30min,30,ROLLING_MEAN_6H,reference,validation,temperature,240,142.0,4.6447799819751845,5.809026990126852,-0.16307558895036878,-1.2401857728468348,19.914695812533484,4.032779578888112
30min,30,DIURNAL_CLIMATOLOGY,reference,validation,temperature,240,142.0,2.2345335984537757,2.8511130788669807,2.2069013956088743,0.4603575183672616,9.619771576122542,1.9401094344950398
30min,30,PERSISTENCE,reference,validation,temperature,480,142.0,5.85104428655265,7.008854379174824,-0.4800818452380951,-1.9103154847118287,25.062192558562597,5.080105409846635
30min,30,SEASONAL_NAIVE_24H,reference,validation,temperature,480,142.0,1.1231289822266937,1.4350838070837162,-0.23014755197853792,0.87798856796959,4.977140586290999,0.9751444937237069
30min,30,ROLLING_MEAN_6H,reference,validation,temperature,480,142.0,5.928171930890901,6.88862992063103,-0.5185642500838363,-1.8113292013324211,25.65647660651807,5.147070646146757
30min,30,DIURNAL_CLIMATOLOGY,reference,validation,temperature,480,142.0,1.792339905637578,2.2364585258710807,1.742063091779573,0.7036754088543415,7.806009198631397,1.5561795817953317
30min,30,PERSISTENCE,reference,validation,relative_humidity,60,142.0,3.271434963950368,4.53666497121021,-0.19277257293762567,0.8437483713017551,5.2931317792616035,0.8963816844490908
30min,30,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,60,142.0,3.332404216968478,4.505013130214275,0.6075069164989942,0.8459210682448495,5.2320444564340844,0.9130874182699407
30min,30,ROLLING_MEAN_6H,reference,validation,relative_humidity,60,142.0,8.34976892605634,11.097515906337827,0.05551061577800153,0.06501920797493033,13.110750934394094,2.287858391554627
30min,30,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,60,142.0,4.726766048509327,6.100547949405852,-3.6575907672156935,0.7174542191623374,7.32158160878775,1.2951461848543855
30min,30,PERSISTENCE,reference,validation,relative_humidity,120,142.0,6.446780160127432,8.873489458035905,-0.011650213782696654,0.3992102345432603,10.407705322891522,1.766434522736145
30min,30,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,120,142.0,3.4447832830315224,4.654569737966358,0.5312860496311201,0.8346924331465492,5.367188477961964,0.9438795745085494
30min,30,ROLLING_MEAN_6H,reference,validation,relative_humidity,120,142.0,10.584234119997763,13.683742848885228,0.23663297493293062,-0.4287079411960828,16.438985963927188,2.900107663344969
30min,30,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,120,142.0,4.8517373478244386,6.204955980092903,-3.802799906486182,0.7062275534715299,7.469309720826613,1.329388645738462
30min,30,PERSISTENCE,reference,validation,relative_humidity,240,142.0,11.63100970405768,15.169334121211973,0.43214883048289743,-0.7119578191223648,18.293371590894136,3.1869268945445914
30min,30,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,240,142.0,3.8807038061703554,5.2076217255977255,0.25528085177733123,0.7982382269674883,6.102071416667183,1.063322931054837
30min,30,ROLLING_MEAN_6H,reference,validation,relative_humidity,240,142.0,14.241553365330876,17.38803965065488,0.6804320191985246,-1.2493719189093535,21.813892550380473,3.9022226440264283
30min,30,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,240,142.0,5.153343929363253,6.5639586550230264,-3.936412434097352,0.6794530129549334,8.02388507204618,1.4120296331277489
30min,30,PERSISTENCE,reference,validation,relative_humidity,480,142.0,17.757852531857814,20.822668047562807,1.1222851693494307,-1.8519074677220866,27.211963170833503,4.865697756523321
30min,30,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,480,142.0,3.740271944164991,4.782945317395632,0.8242979753521137,0.8495287563819904,5.921814671887029,1.0248442358028045
30min,30,ROLLING_MEAN_6H,reference,validation,relative_humidity,480,142.0,18.10977082984015,20.777648621973885,1.3705683580650576,-1.8395889269576768,27.36639394793223,4.962124285007
30min,30,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,480,142.0,4.134454467636587,5.2162717947934745,-2.9299767070918614,0.8210288191412167,6.4265152275875215,1.1328512719393857
30min,30,PERSISTENCE,reference,test,temperature,60,350.0,0.9322727891156461,1.4002731498260599,0.10579829931972784,0.8761205628307129,3.8645615822047406,0.8094356848954246
30min,30,SEASONAL_NAIVE_24H,reference,test,temperature,60,350.0,1.2796626275510203,1.7169300538804655,0.17752835884353743,0.8137574512236572,5.700398808353896,1.1110531246432742
30min,30,ROLLING_MEAN_6H,reference,test,temperature,60,350.0,2.908710005668934,3.984539707803919,0.5768401502267575,-0.0030671764772736143,12.234958718430493,2.525455749742738
30min,30,DIURNAL_CLIMATOLOGY,reference,test,temperature,60,350.0,1.444522081229991,1.8699709056832918,1.2064956267853595,0.7790757445837626,6.531799862203852,1.2541905478932944
30min,30,PERSISTENCE,reference,test,temperature,120,350.0,1.785652593537415,2.6548436663386297,0.1490803146258502,0.5473427392572414,7.434854625030956,1.5503733959738624
30min,30,SEASONAL_NAIVE_24H,reference,test,temperature,120,350.0,1.2848033163265307,1.7340354249014869,0.1524586734693877,0.8068887755622173,5.751227969434932,1.1155164716254236
30min,30,ROLLING_MEAN_6H,reference,test,temperature,120,350.0,3.468067942176871,4.656216615900258,0.6201221655328798,-0.392380521419625,14.700004738871062,3.011112179625762
30min,30,DIURNAL_CLIMATOLOGY,reference,test,temperature,120,350.0,1.4280435295962453,1.8720189918527033,1.199226341918591,0.7749328625607864,6.472343079143024,1.239883225097358
30min,30,PERSISTENCE,reference,test,temperature,240,350.0,3.2602943027210882,4.7018630154947205,0.07668784013605436,-0.3502467303771719,13.655386755611012,2.8307149824538467
30min,30,SEASONAL_NAIVE_24H,reference,test,temperature,240,350.0,1.331160331632653,1.8112864163401152,0.14537657312925167,0.7996231937465972,5.931221500614757,1.1557654447501386
30min,30,ROLLING_MEAN_6H,reference,test,temperature,240,350.0,4.511483304988662,5.7579858700344575,0.5477296910430839,-1.024950351586519,19.313398204794485,3.917046192383054
30min,30,DIURNAL_CLIMATOLOGY,reference,test,temperature,240,350.0,1.4479549664325164,1.917793468949653,1.1982770658951263,0.7753652913963611,6.521399599316502,1.2571711130428034
30min,30,PERSISTENCE,reference,test,temperature,480,350.0,5.462358375850339,6.922706762577541,-0.4471048894557824,-1.3886101615134985,23.168234858175204,4.742633105590097
30min,30,SEASONAL_NAIVE_24H,reference,test,temperature,480,350.0,1.3418467687074829,1.79972600363163,0.08992474489795912,0.8385618443785584,5.915572152718015,1.1650438272297583
30min,30,ROLLING_MEAN_6H,reference,test,temperature,480,350.0,5.9852802154195,7.072245359225537,0.023936961451247296,-1.492918282390007,25.714859440762126,5.1966542915564435
30min,30,DIURNAL_CLIMATOLOGY,reference,test,temperature,480,350.0,1.4328810645986556,1.877149549534282,1.1509202776762386,0.8243730533482303,6.422541558322359,1.2440833621211962
30min,30,PERSISTENCE,reference,test,relative_humidity,60,350.0,2.6287146258503404,3.7818849229826204,-0.33973452380952357,0.8940482298633218,4.272884582046702,0.7202746410126826
30min,30,SEASONAL_NAIVE_24H,reference,test,relative_humidity,60,350.0,3.2127523809523812,4.5285839559125485,-0.12435493197278896,0.8480794778276346,5.076411959396332,0.8803025041581153
30min,30,ROLLING_MEAN_6H,reference,test,relative_humidity,60,350.0,8.59446363378685,11.400386519727968,-1.7008848214285723,0.03721182152778324,13.432836669817846,2.3549053775739948
30min,30,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,60,350.0,3.7015650844367456,4.723423234813037,-2.7302634845346416,0.8347257022726875,5.5997762226229595,1.0142384556160444
30min,30,PERSISTENCE,reference,test,relative_humidity,120,350.0,5.103317134353741,7.353838195825281,-0.4876509778911564,0.5847646292833969,8.211517714562692,1.398322161246949
30min,30,SEASONAL_NAIVE_24H,reference,test,relative_humidity,120,350.0,3.1747415391156464,4.509098068030116,-0.10249136904761916,0.8438846660727272,4.9673145163437304,0.8698874346829767
30min,30,ROLLING_MEAN_6H,reference,test,relative_humidity,120,350.0,10.229576275510205,13.35353299750327,-1.8488012755102052,-0.369173763590505,15.760385949964245,2.802930491997214
30min,30,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,120,350.0,3.577998258602998,4.557269987384344,-2.712925759604565,0.8405312032437283,5.382966078910589,0.9803808241168896
30min,30,PERSISTENCE,reference,test,relative_humidity,240,350.0,9.453551955782313,13.25737898182428,-0.27875688775510193,-0.3013340787840655,14.851287473776761,2.590297811061638
30min,30,SEASONAL_NAIVE_24H,reference,test,relative_humidity,240,350.0,3.217210884353742,4.673388458437527,-0.11118826530612255,0.8382898709914595,5.106298190628777,0.8815241456802831
30min,30,ROLLING_MEAN_6H,reference,test,relative_humidity,240,350.0,13.414362273242633,16.73151823398638,-1.6399071853741507,-1.0727368203307037,20.308401188845192,3.67557013445247
30min,30,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,240,350.0,3.5729359095729993,4.604869775657957,-2.6613829118684866,0.8429969221811372,5.438912379338593,0.9789937273227354
30min,30,PERSISTENCE,reference,test,relative_humidity,480,350.0,16.17408979591837,19.999470487315623,1.3120272108843534,-1.5023798707244471,24.691950805794555,4.431742649772608
30min,30,SEASONAL_NAIVE_24H,reference,test,relative_humidity,480,350.0,3.416705697278912,4.8215284291764755,0.11117568027210853,0.8545593834300127,5.520862313087446,0.9361862430226631
30min,30,ROLLING_MEAN_6H,reference,test,relative_humidity,480,350.0,17.758459750566892,20.67039724055156,-0.049123086734695516,-1.6730918953255265,26.641067568763543,4.865864136028117
30min,30,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,480,350.0,3.5394578622244235,4.622921827463536,-2.366296081865898,0.8662944783639869,5.527435651602283,0.9698206553206725
60min,60,PERSISTENCE,reference,validation,temperature,60,58.0,1.0821839080459765,1.481863692011803,0.14118007662835252,0.8678296499470723,4.499313802533523,0.9563860427495998
60min,60,SEASONAL_NAIVE_24H,reference,validation,temperature,60,58.0,0.8499444444444448,1.1101258337467017,-0.10183716475095737,0.925824250348245,3.898569911965432,0.7511431261688053
60min,60,ROLLING_MEAN_6H,reference,validation,temperature,60,58.0,2.6003534482758623,3.6368336935072323,-0.08804693486590054,0.20390589219922028,10.961072572673352,2.2980768108419984
60min,60,DIURNAL_CLIMATOLOGY,reference,validation,temperature,60,58.0,2.2058726626302367,2.8041639716457714,2.1439517302606435,0.5267132612436067,9.563636283844582,1.949452224282036
60min,60,PERSISTENCE,reference,validation,temperature,120,58.0,2.059900383141762,2.8289193194511992,0.261551724137931,0.47604030708326894,8.601442882289875,1.8204484110732466
60min,60,SEASONAL_NAIVE_24H,reference,validation,temperature,120,58.0,0.945498084291188,1.2508142383397889,-0.023318007662835427,0.8975664112784442,4.313417602709202,0.8355891864030188
60min,60,ROLLING_MEAN_6H,reference,validation,temperature,120,58.0,3.2359013409961683,4.308318410127288,0.03232471264367794,-0.2152687803117761,13.811976196190479,2.8597457929599592
60min,60,DIURNAL_CLIMATOLOGY,reference,validation,temperature,120,58.0,2.279448717045677,2.89680885195219,2.240723465477322,0.4505901598066734,9.893974258486626,2.0144754712554356
60min,60,PERSISTENCE,reference,validation,temperature,240,58.0,3.6466264367816086,4.88484558992607,0.46190229885057466,-0.7216605887576124,15.295527919613244,3.2227263788803877
60min,60,SEASONAL_NAIVE_24H,reference,validation,temperature,240,58.0,0.9420785440613032,1.1969781700918602,0.12576819923371657,0.8966243346975042,4.244659772226177,0.8325671487214683
60min,60,ROLLING_MEAN_6H,reference,validation,temperature,240,58.0,4.2164128352490415,5.297833816589698,0.2326752873563216,-1.0250815635139627,18.109650177224058,3.726278274996425
60min,60,DIURNAL_CLIMATOLOGY,reference,validation,temperature,240,58.0,2.3832874783939086,2.9460486375832984,2.370063271283829,0.3737818042377318,10.371263824329171,2.106243553659444
60min,60,PERSISTENCE,reference,validation,temperature,480,58.0,6.184191570881226,7.2133097457611575,-0.22152107279693486,-1.91150566158076,26.38377203051571,5.465313668136018
60min,60,SEASONAL_NAIVE_24H,reference,validation,temperature,480,58.0,1.1218754789272032,1.4171236276759687,-0.03394061302681922,0.8876264880191657,5.02474905865649,0.9914636890936064
60min,60,ROLLING_MEAN_6H,reference,validation,temperature,480,58.0,6.035790229885057,6.925095031649113,-0.45074808429118796,-1.6834898121685176,26.148312185115607,5.334163158320796
60min,60,DIURNAL_CLIMATOLOGY,reference,validation,temperature,480,58.0,2.0377250064480377,2.554813464917895,1.9978684771468478,0.6347696423077323,8.75181289435841,1.8008507986850832
60min,60,PERSISTENCE,reference,validation,relative_humidity,60,58.0,3.137971264367816,4.174791269372246,-0.28287164750957855,0.872363048299178,5.0871245529624005,0.8701835345839939
60min,60,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,60,58.0,2.836565134099618,3.7116640514551147,0.5512164750957854,0.8991109083882407,4.404444083678287,0.7866012995392432
60min,60,ROLLING_MEAN_6H,reference,validation,relative_humidity,60,58.0,7.9594932950191595,10.652681121694808,0.48150287356321875,0.16895461049286997,12.509004567276893,2.2072286281285454
60min,60,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,60,58.0,4.8831826973312165,6.180658045481798,-3.9556838031077284,0.7202459883992863,7.611826933405262,1.3541440700347354
60min,60,PERSISTENCE,reference,validation,relative_humidity,120,58.0,6.114806513409962,8.210534006531718,-0.49917816091953915,0.47445881972586557,9.774505484393714,1.6956828144212763
60min,60,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,120,58.0,3.0716226053639843,4.115463255344129,0.40584865900383216,0.8679612511045474,4.742301449157628,0.8517845418135824
60min,60,ROLLING_MEAN_6H,reference,validation,relative_humidity,120,58.0,9.992820881226054,12.857737821788007,0.2651963601532581,-0.2888223999024002,15.422120272111142,2.7710859859138526
60min,60,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,120,58.0,5.072128814567883,6.512854114333282,-4.175092939438913,0.6693209782750001,7.80674637969739,1.4065402796526867
60min,60,PERSISTENCE,reference,validation,relative_humidity,240,58.0,11.120706896551724,14.328849699673611,-1.0134540229885063,-0.7537819812035642,17.441997881834254,3.083857441334327
60min,60,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,240,58.0,3.2130019157088126,4.280300352187715,0.3156417624521076,0.8435046495394645,4.963249863891995,0.8909901105164861
60min,60,ROLLING_MEAN_6H,reference,validation,relative_humidity,240,58.0,13.108727011494254,16.049341422999753,-0.24907950191570893,-1.2002264504399531,19.936490537749364,3.6351506893281984
60min,60,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,240,58.0,5.295431941726794,6.570781913773387,-4.512760097692476,0.6312032753283447,8.140377833504212,1.4684639520206515
60min,60,PERSISTENCE,reference,validation,relative_humidity,480,58.0,18.86427969348659,21.638896194619043,0.46737547892720344,-1.9920292912589797,28.827371825658393,5.231209656843785
60min,60,SEASONAL_NAIVE_24H,reference,validation,relative_humidity,480,58.0,3.45394061302682,4.4172099179381945,0.30589846743295074,0.875321459132368,5.497920727387623,0.957804261949605
60min,60,ROLLING_MEAN_6H,reference,validation,relative_humidity,480,58.0,18.641903256704982,21.078367435347474,1.2317500000000008,-1.8390273437583242,28.044683452310693,5.169542962835419
60min,60,DIURNAL_CLIMATOLOGY,reference,validation,relative_humidity,480,58.0,4.529596455564738,5.5953047156893705,-3.718937418714974,0.7999478977875265,7.147177499969001,1.256091889272458
60min,60,PERSISTENCE,reference,test,temperature,60,211.0,0.8777669450086508,1.328744127666884,0.08055999398179496,0.884179161776061,3.6762480527010144,0.7757314156602334
60min,60,SEASONAL_NAIVE_24H,reference,test,temperature,60,211.0,1.1542133453697432,1.5785324215271423,0.2788978409689309,0.8365401861720531,5.218187038182688,1.020042458273227
60min,60,ROLLING_MEAN_6H,reference,test,temperature,60,211.0,2.5836413713984805,3.600945083397163,0.513641459163971,0.14937726983125055,10.888222418504046,2.28330742002769
60min,60,DIURNAL_CLIMATOLOGY,reference,test,temperature,60,211.0,1.3984312113075876,1.8338738173934832,1.1135512840596307,0.7793810123558861,6.316959219958833,1.2358713544862396
60min,60,PERSISTENCE,reference,test,temperature,120,211.0,1.7330615737606254,2.63704530449408,0.06335435943729784,0.5423742289889051,7.247272648787476,1.5316027969433643
60min,60,SEASONAL_NAIVE_24H,reference,test,temperature,120,211.0,1.2060540510042874,1.6326168845561058,0.22319562927856773,0.8245942367089851,5.423350402169607,1.0658569699717897
60min,60,ROLLING_MEAN_6H,reference,test,temperature,120,211.0,3.1764057210561942,4.35002440954834,0.4964358246194739,-0.24525610443744483,13.465240650104388,2.807166208203365
60min,60,DIURNAL_CLIMATOLOGY,reference,test,temperature,120,211.0,1.3700937374889806,1.8020649118898349,1.088853983943297,0.7862942769964365,6.207147171987799,1.210827954519377
60min,60,PERSISTENCE,reference,test,temperature,240,211.0,3.2692109004739334,4.780877132552039,-0.12893127962085302,-0.39709024158920814,13.629680925743202,2.889183301259444
60min,60,SEASONAL_NAIVE_24H,reference,test,temperature,240,211.0,1.2794144662604376,1.7300241764408333,0.20970830512299696,0.8170579090382872,5.667959279252301,1.1306896446397965
60min,60,ROLLING_MEAN_6H,reference,test,temperature,240,211.0,4.276343269640662,5.619750571769654,0.304150185561323,-0.9303825116199147,18.227565955895642,3.7792421294410534
60min,60,DIURNAL_CLIMATOLOGY,reference,test,temperature,240,211.0,1.3755590583175188,1.8313127489615977,1.0849852164019353,0.7950092182312862,6.1557094536740475,1.2156579621739914
60min,60,PERSISTENCE,reference,test,temperature,480,211.0,5.589358346498156,7.087463082178348,-0.9297159031068981,-1.3724941033464764,23.522955348273346,4.939626500424465
60min,60,SEASONAL_NAIVE_24H,reference,test,temperature,480,211.0,1.2646203641014064,1.7256969689651291,0.1493370570977206,0.8593458356440219,5.45452815696399,1.1176152746415797
60min,60,ROLLING_MEAN_6H,reference,test,temperature,480,211.0,6.032944613706462,7.157223378477993,-0.4966344379247224,-1.4194277968899351,25.716661436735322,5.331648329209036
60min,60,DIURNAL_CLIMATOLOGY,reference,test,temperature,480,211.0,1.387976273883368,1.8172220351978308,1.0164845231340018,0.8440305606925556,6.079969038485725,1.2266317454364262
60min,60,PERSISTENCE,reference,test,relative_humidity,60,211.0,2.4737948168208828,3.5871839048918313,-0.2348911833295722,0.8957090212602432,3.9495041261950323,0.6860023040938965
60min,60,SEASONAL_NAIVE_24H,reference,test,relative_humidity,60,211.0,2.9487559241706154,4.24042460758948,-0.49996814112690885,0.8542669175951825,4.682225148204603,0.8177126673711661
60min,60,ROLLING_MEAN_6H,reference,test,relative_humidity,60,211.0,7.559335709270543,10.202629833867354,-1.49474153689912,0.15634726495548035,11.678142752934056,2.0962618559623
60min,60,DIURNAL_CLIMATOLOGY,reference,test,relative_humidity,60,211.0,3.5926243070940984,4.554232242667603,-2.818841122295996,0.8318991900868927,5.335206666733539,0.9962623155535286
60min,60,PERSISTENCE,reference,test,relative_humidity,120,211.0,4.950370382908297,7.312379324236678,-0.1879849168735427,0.569036670231442,7.877247931443909,1.37277573131853
60min,60,SEASONAL_NAIVE_24H,reference,test,relative_humidity,120,211.0,2.9954457609268026,4.289476648156615,-0.2840660874144286,0.8517032921918753,4.719247230051506,0.8306601177315294
60min,60,ROLLING_MEAN_6H,reference,test,relative_humidity,120,211.0,9.34080753654806,12.438324183414823,-1.4478352704430903,-0.2469431033550975,14.292610738856956,2.590277677274948
