resolution,resolution_minutes,architecture,candidate_id,parameters,mean_normalized_rmse,sd_normalized_rmse,mean_rmse,sd_rmse,mean_r2,sd_r2,minimum_r2,median_best_epoch,mean_fit_seconds,mean_inference_seconds,independent_runs,selection_rule
12min,12,MLP,1,"{""dropout"": 0.2, ""hidden_units"": [128, 64], ""learning_rate"": 0.001}",0.5748431602406638,0.001939793004027025,4.702543599306682,0.2932178075109897,0.6411802967389425,0.01573474326801071,0.10161322355270386,29.0,3.1253272333415225,0.10057259995179872,3,lowest mean validation NRMSE; NRMSE stability and mean validation R2 as secondary criteria
20min,20,LSTM,1,"{""dense_units"": 32, ""dropout"": 0.2, ""learning_rate"": 0.001, ""recurrent_units"": 64}",0.47333278240815496,0.012287399077118228,3.8752700653394374,0.12511931792780975,0.7452814628680547,0.011605850626039037,0.6469599008560181,61.0,8.376145566658428,0.25239676667843014,3,lowest mean validation NRMSE; NRMSE stability and mean validation R2 as secondary criteria
30min,30,LSTM,2,"{""dense_units"": 48, ""dropout"": 0.3, ""learning_rate"": 0.0005, ""recurrent_units"": 96}",0.4060364739634353,0.017886460733206908,3.6332361878817614,0.16450785086456723,0.7785186742742857,0.02067818142150532,0.6930456161499023,80.0,8.620922166621312,0.2636613333597779,3,lowest mean validation NRMSE; NRMSE stability and mean validation R2 as secondary criteria
4min,4,GRU,1,"{""dense_units"": 32, ""dropout"": 0.2, ""learning_rate"": 0.001, ""recurrent_units"": 64}",0.32914048840284815,0.013003429693695723,2.8223514289681746,0.08581848186363965,0.8636155898372332,0.010867486440580857,0.790348470211029,34.0,87.49491066660266,0.7598082999077936,3,lowest mean validation NRMSE; NRMSE stability and mean validation R2 as secondary criteria
60min,60,MLP,2,"{""dropout"": 0.3, ""hidden_units"": [256, 128], ""learning_rate"": 0.0005}",0.5234351572757842,0.027619118546594393,4.273955094847573,0.2172167096021901,0.6764994636178017,0.03690450066364865,0.46455496549606323,66.0,4.254425800017391,0.0664268999826163,3,lowest mean validation NRMSE; NRMSE stability and mean validation R2 as secondary criteria
