resolution,architecture,candidate_id,seed,training_scope,epoch,loss,val_loss
20min,LSTM,2,2026,train_with_validation_monitoring,4,0.9717845916748047,0.8665243983268738
20min,LSTM,2,2026,train_with_validation_monitoring,5,0.9406027793884277,0.8362666964530945
20min,LSTM,2,2026,train_with_validation_monitoring,6,0.9026797413825989,0.8120923638343811
20min,LSTM,2,2026,train_with_validation_monitoring,7,0.8752250075340271,0.7902749180793762
20min,LSTM,2,2026,train_with_validation_monitoring,8,0.8523184657096863,0.7687223553657532
20min,LSTM,2,2026,train_with_validation_monitoring,9,0.7936630249023438,0.7481799125671387
20min,LSTM,2,2026,train_with_validation_monitoring,10,0.7786680459976196,0.7286823987960815
20min,LSTM,2,2026,train_with_validation_monitoring,11,0.7690793871879578,0.7089348435401917
20min,LSTM,2,2026,train_with_validation_monitoring,12,0.7448661923408508,0.6882083415985107
20min,LSTM,2,2026,train_with_validation_monitoring,13,0.7121859192848206,0.6684285998344421
20min,LSTM,2,2026,train_with_validation_monitoring,14,0.6752448678016663,0.6491196155548096
20min,LSTM,2,2026,train_with_validation_monitoring,15,0.6783686876296997,0.629625141620636
20min,LSTM,2,2026,train_with_validation_monitoring,16,0.6506040692329407,0.6123312711715698
20min,LSTM,2,2026,train_with_validation_monitoring,17,0.6172285079956055,0.5964054465293884
20min,LSTM,2,2026,train_with_validation_monitoring,18,0.623181939125061,0.5770794749259949
20min,LSTM,2,2026,train_with_validation_monitoring,19,0.5495859384536743,0.5531052947044373
20min,LSTM,2,2026,train_with_validation_monitoring,20,0.5303078889846802,0.526699423789978
20min,LSTM,2,2026,train_with_validation_monitoring,21,0.5374459624290466,0.49918508529663086
20min,LSTM,2,2026,train_with_validation_monitoring,22,0.49047455191612244,0.46595776081085205
20min,LSTM,2,2026,train_with_validation_monitoring,23,0.49248331785202026,0.43186888098716736
20min,LSTM,2,2026,train_with_validation_monitoring,24,0.4633884131908417,0.4025401473045349
20min,LSTM,2,2026,train_with_validation_monitoring,25,0.43847233057022095,0.37214455008506775
20min,LSTM,2,2026,train_with_validation_monitoring,26,0.4598034918308258,0.3430892527103424
20min,LSTM,2,2026,train_with_validation_monitoring,27,0.429972767829895,0.32169848680496216
20min,LSTM,2,2026,train_with_validation_monitoring,28,0.4085196852684021,0.3080795407295227
20min,LSTM,2,2026,train_with_validation_monitoring,29,0.3798635005950928,0.2976199984550476
20min,LSTM,2,2026,train_with_validation_monitoring,30,0.3669513165950775,0.29141315817832947
20min,LSTM,2,2026,train_with_validation_monitoring,31,0.3674195110797882,0.2888864576816559
20min,LSTM,2,2026,train_with_validation_monitoring,32,0.38789820671081543,0.2895160913467407
20min,LSTM,2,2026,train_with_validation_monitoring,33,0.3513879179954529,0.29018259048461914
20min,LSTM,2,2026,train_with_validation_monitoring,34,0.33412399888038635,0.28543177247047424
20min,LSTM,2,2026,train_with_validation_monitoring,35,0.35825595259666443,0.28307804465293884
20min,LSTM,2,2026,train_with_validation_monitoring,36,0.36635905504226685,0.28151971101760864
20min,LSTM,2,2026,train_with_validation_monitoring,37,0.35509049892425537,0.2803737223148346
20min,LSTM,2,2026,train_with_validation_monitoring,38,0.3224026560783386,0.2767828106880188
20min,LSTM,2,2026,train_with_validation_monitoring,39,0.322410523891449,0.26753219962120056
20min,LSTM,2,2026,train_with_validation_monitoring,40,0.31909698247909546,0.256032258272171
20min,LSTM,2,2026,train_with_validation_monitoring,41,0.29617440700531006,0.24446405470371246
20min,LSTM,2,2026,train_with_validation_monitoring,42,0.31919461488723755,0.2354353815317154
20min,LSTM,2,2026,train_with_validation_monitoring,43,0.30486372113227844,0.2360435277223587
20min,LSTM,2,2026,train_with_validation_monitoring,44,0.2688857316970825,0.2426481395959854
20min,LSTM,2,2026,train_with_validation_monitoring,45,0.29610922932624817,0.2488596886396408
20min,LSTM,2,2026,train_with_validation_monitoring,46,0.28437018394470215,0.2528093755245209
20min,LSTM,2,2026,train_with_validation_monitoring,47,0.27713045477867126,0.2521536648273468
20min,LSTM,2,2026,train_with_validation_monitoring,48,0.2792506814002991,0.2510264813899994
20min,LSTM,2,2026,train_with_validation_monitoring,49,0.30343541502952576,0.2488033026456833
20min,LSTM,2,2026,train_with_validation_monitoring,50,0.2776161730289459,0.24682697653770447
20min,LSTM,2,2026,train_with_validation_monitoring,51,0.28303179144859314,0.24352958798408508
20min,LSTM,2,2026,train_with_validation_monitoring,52,0.2990320920944214,0.24092654883861542
20min,LSTM,2,2027,train_with_validation_monitoring,1,1.0305505990982056,0.9646326899528503
20min,LSTM,2,2027,train_with_validation_monitoring,2,1.0027201175689697,0.9393643736839294
20min,LSTM,2,2027,train_with_validation_monitoring,3,0.9660421013832092,0.9168997406959534
20min,LSTM,2,2027,train_with_validation_monitoring,4,0.9461494088172913,0.8975646495819092
20min,LSTM,2,2027,train_with_validation_monitoring,5,0.9056559801101685,0.8801253437995911
20min,LSTM,2,2027,train_with_validation_monitoring,6,0.8859678506851196,0.864442765712738
20min,LSTM,2,2027,train_with_validation_monitoring,7,0.8717382550239563,0.8500695824623108
20min,LSTM,2,2027,train_with_validation_monitoring,8,0.8492347002029419,0.8373093605041504
20min,LSTM,2,2027,train_with_validation_monitoring,9,0.8085747361183167,0.8255507946014404
20min,LSTM,2,2027,train_with_validation_monitoring,10,0.7877546548843384,0.8136499524116516
20min,LSTM,2,2027,train_with_validation_monitoring,11,0.7725343108177185,0.8023613095283508
20min,LSTM,2,2027,train_with_validation_monitoring,12,0.7301161289215088,0.790603518486023
20min,LSTM,2,2027,train_with_validation_monitoring,13,0.7191916108131409,0.7784231305122375
20min,LSTM,2,2027,train_with_validation_monitoring,14,0.7039795517921448,0.7655584812164307
20min,LSTM,2,2027,train_with_validation_monitoring,15,0.6856078505516052,0.752613365650177
20min,LSTM,2,2027,train_with_validation_monitoring,16,0.6588958501815796,0.739980936050415
20min,LSTM,2,2027,train_with_validation_monitoring,17,0.6339161396026611,0.7279682159423828
20min,LSTM,2,2027,train_with_validation_monitoring,18,0.6213474273681641,0.715372622013092
20min,LSTM,2,2027,train_with_validation_monitoring,19,0.5988456010818481,0.7030972838401794
20min,LSTM,2,2027,train_with_validation_monitoring,20,0.5749804377555847,0.6928560137748718
20min,LSTM,2,2027,train_with_validation_monitoring,21,0.585141122341156,0.6832168102264404
20min,LSTM,2,2027,train_with_validation_monitoring,22,0.5641379952430725,0.671241283416748
20min,LSTM,2,2027,train_with_validation_monitoring,23,0.5567804574966431,0.6611706018447876
20min,LSTM,2,2027,train_with_validation_monitoring,24,0.5168009400367737,0.6493065357208252
20min,LSTM,2,2027,train_with_validation_monitoring,25,0.48048850893974304,0.6366299986839294
20min,LSTM,2,2027,train_with_validation_monitoring,26,0.46029558777809143,0.6258626580238342
20min,LSTM,2,2027,train_with_validation_monitoring,27,0.45495715737342834,0.6161370277404785
20min,LSTM,2,2027,train_with_validation_monitoring,28,0.4330688714981079,0.6078783273696899
20min,LSTM,2,2027,train_with_validation_monitoring,29,0.40018290281295776,0.5980656147003174
20min,LSTM,2,2027,train_with_validation_monitoring,30,0.4483950436115265,0.5744061470031738
20min,LSTM,2,2027,train_with_validation_monitoring,31,0.3927595615386963,0.5403878688812256
20min,LSTM,2,2027,train_with_validation_monitoring,32,0.38266339898109436,0.5123213529586792
20min,LSTM,2,2027,train_with_validation_monitoring,33,0.3746059834957123,0.49827322363853455
20min,LSTM,2,2027,train_with_validation_monitoring,34,0.3792182207107544,0.5014422535896301
20min,LSTM,2,2027,train_with_validation_monitoring,35,0.38998425006866455,0.508707582950592
20min,LSTM,2,2027,train_with_validation_monitoring,36,0.3989620804786682,0.487027645111084
20min,LSTM,2,2027,train_with_validation_monitoring,37,0.3735203742980957,0.4682498872280121
20min,LSTM,2,2027,train_with_validation_monitoring,38,0.34562715888023376,0.4519078731536865
20min,LSTM,2,2027,train_with_validation_monitoring,39,0.3291853666305542,0.4426281452178955
20min,LSTM,2,2027,train_with_validation_monitoring,40,0.33256441354751587,0.44054800271987915
20min,LSTM,2,2027,train_with_validation_monitoring,41,0.3245667815208435,0.43322527408599854
20min,LSTM,2,2027,train_with_validation_monitoring,42,0.3182167112827301,0.4418722689151764
20min,LSTM,2,2027,train_with_validation_monitoring,43,0.3165934979915619,0.46956267952919006
20min,LSTM,2,2027,train_with_validation_monitoring,44,0.3607066571712494,0.477703332901001
20min,LSTM,2,2027,train_with_validation_monitoring,45,0.3063387870788574,0.4510236978530884
20min,LSTM,2,2027,train_with_validation_monitoring,46,0.338972270488739,0.42396220564842224
20min,LSTM,2,2027,train_with_validation_monitoring,47,0.31576356291770935,0.4120026230812073
20min,LSTM,2,2027,train_with_validation_monitoring,48,0.29527270793914795,0.40257057547569275
20min,LSTM,2,2027,train_with_validation_monitoring,49,0.280337929725647,0.3897101879119873
20min,LSTM,2,2027,train_with_validation_monitoring,50,0.28171733021736145,0.3642341196537018
20min,LSTM,2,2027,train_with_validation_monitoring,51,0.2665484845638275,0.346954345703125
20min,LSTM,2,2027,train_with_validation_monitoring,52,0.3095639944076538,0.3318636119365692
20min,LSTM,2,2027,train_with_validation_monitoring,53,0.26971182227134705,0.326898455619812
20min,LSTM,2,2027,train_with_validation_monitoring,54,0.27956557273864746,0.32505154609680176
20min,LSTM,2,2027,train_with_validation_monitoring,55,0.25111037492752075,0.3281899094581604
20min,LSTM,2,2027,train_with_validation_monitoring,56,0.27047112584114075,0.33418112993240356
20min,LSTM,2,2027,train_with_validation_monitoring,57,0.26217782497406006,0.3365568220615387
20min,LSTM,2,2027,train_with_validation_monitoring,58,0.24370737373828888,0.3445015251636505
20min,LSTM,2,2027,train_with_validation_monitoring,59,0.26569002866744995,0.33672207593917847
20min,LSTM,2,2027,train_with_validation_monitoring,60,0.29255327582359314,0.3193504810333252
20min,LSTM,2,2027,train_with_validation_monitoring,61,0.2529454231262207,0.29970839619636536
20min,LSTM,2,2027,train_with_validation_monitoring,62,0.24843114614486694,0.2876151502132416
20min,LSTM,2,2027,train_with_validation_monitoring,63,0.2734721302986145,0.2790626883506775
20min,LSTM,2,2027,train_with_validation_monitoring,64,0.24904611706733704,0.27374234795570374
20min,LSTM,2,2027,train_with_validation_monitoring,65,0.2637258470058441,0.27060896158218384
20min,LSTM,2,2027,train_with_validation_monitoring,66,0.2545779049396515,0.26651468873023987
20min,LSTM,2,2027,train_with_validation_monitoring,67,0.2507674992084503,0.2632589340209961
20min,LSTM,2,2027,train_with_validation_monitoring,68,0.23700794577598572,0.2618239223957062
20min,LSTM,2,2027,train_with_validation_monitoring,69,0.25886186957359314,0.2622769773006439
20min,LSTM,2,2027,train_with_validation_monitoring,70,0.21426983177661896,0.26409226655960083
20min,LSTM,2,2027,train_with_validation_monitoring,71,0.19926877319812775,0.26590296626091003
20min,LSTM,2,2027,train_with_validation_monitoring,72,0.2505224347114563,0.26822248101234436
20min,LSTM,2,2027,train_with_validation_monitoring,73,0.23224200308322906,0.2694527804851532
20min,LSTM,2,2027,train_with_validation_monitoring,74,0.2469298243522644,0.26856520771980286
20min,LSTM,2,2027,train_with_validation_monitoring,75,0.22362954914569855,0.2670450508594513
20min,LSTM,2,2027,train_with_validation_monitoring,76,0.2110435962677002,0.26551541686058044
20min,LSTM,2,2027,train_with_validation_monitoring,77,0.23536546528339386,0.26440927386283875
20min,LSTM,2,2027,train_with_validation_monitoring,78,0.24036365747451782,0.2632516026496887
20min,LSTM,2,2028,train_with_validation_monitoring,1,1.0029155015945435,0.831515371799469
20min,LSTM,2,2028,train_with_validation_monitoring,2,0.9617730975151062,0.8019804358482361
20min,LSTM,2,2028,train_with_validation_monitoring,3,0.9141576290130615,0.7783283591270447
20min,LSTM,2,2028,train_with_validation_monitoring,4,0.8704220056533813,0.7586416602134705
20min,LSTM,2,2028,train_with_validation_monitoring,5,0.8421094417572021,0.7427971959114075
20min,LSTM,2,2028,train_with_validation_monitoring,6,0.8302143812179565,0.7293187379837036
20min,LSTM,2,2028,train_with_validation_monitoring,7,0.7868062853813171,0.7178521156311035
20min,LSTM,2,2028,train_with_validation_monitoring,8,0.7646909952163696,0.7079130411148071
20min,LSTM,2,2028,train_with_validation_monitoring,9,0.7289212942123413,0.6993981599807739
20min,LSTM,2,2028,train_with_validation_monitoring,10,0.7255905270576477,0.6912701725959778
20min,LSTM,2,2028,train_with_validation_monitoring,11,0.670997679233551,0.6836206912994385
20min,LSTM,2,2028,train_with_validation_monitoring,12,0.6472756862640381,0.6763471364974976
20min,LSTM,2,2028,train_with_validation_monitoring,13,0.6476982831954956,0.6681537628173828
20min,LSTM,2,2028,train_with_validation_monitoring,14,0.6397133469581604,0.6594092845916748
20min,LSTM,2,2028,train_with_validation_monitoring,15,0.6086934208869934,0.6501628160476685
20min,LSTM,2,2028,train_with_validation_monitoring,16,0.5803112983703613,0.6375426054000854
20min,LSTM,2,2028,train_with_validation_monitoring,17,0.5761241912841797,0.6226510405540466
20min,LSTM,2,2028,train_with_validation_monitoring,18,0.5428169369697571,0.6053746938705444
20min,LSTM,2,2028,train_with_validation_monitoring,19,0.5416567325592041,0.5827114582061768
20min,LSTM,2,2028,train_with_validation_monitoring,20,0.5448862314224243,0.5544936656951904
20min,LSTM,2,2028,train_with_validation_monitoring,21,0.4923042356967926,0.5248447060585022
20min,LSTM,2,2028,train_with_validation_monitoring,22,0.4845568537712097,0.4964066445827484
20min,LSTM,2,2028,train_with_validation_monitoring,23,0.4769696891307831,0.4702203869819641
20min,LSTM,2,2028,train_with_validation_monitoring,24,0.4675809144973755,0.44453904032707214
20min,LSTM,2,2028,train_with_validation_monitoring,25,0.45477598905563354,0.4238048791885376
20min,LSTM,2,2028,train_with_validation_monitoring,26,0.45289182662963867,0.40286746621131897
20min,LSTM,2,2028,train_with_validation_monitoring,27,0.430815726518631,0.3830883502960205
20min,LSTM,2,2028,train_with_validation_monitoring,28,0.4447166621685028,0.3653630316257477
20min,LSTM,2,2028,train_with_validation_monitoring,29,0.40700557827949524,0.3509370982646942
20min,LSTM,2,2028,train_with_validation_monitoring,30,0.3719591498374939,0.3408784866333008
20min,LSTM,2,2028,train_with_validation_monitoring,31,0.3908143639564514,0.33121538162231445
20min,LSTM,2,2028,train_with_validation_monitoring,32,0.3686651587486267,0.3222159147262573
20min,LSTM,2,2028,train_with_validation_monitoring,33,0.3537573516368866,0.31577068567276
20min,LSTM,2,2028,train_with_validation_monitoring,34,0.3816075921058655,0.3123461902141571
20min,LSTM,2,2028,train_with_validation_monitoring,35,0.3839796781539917,0.3044109046459198
20min,LSTM,2,2028,train_with_validation_monitoring,36,0.4239931106567383,0.2953588664531708
20min,LSTM,2,2028,train_with_validation_monitoring,37,0.34746435284614563,0.28361332416534424
20min,LSTM,2,2028,train_with_validation_monitoring,38,0.3236561417579651,0.26308882236480713
20min,LSTM,2,2028,train_with_validation_monitoring,39,0.3260502219200134,0.24534036219120026
20min,LSTM,2,2028,train_with_validation_monitoring,40,0.3479924201965332,0.23666830360889435
20min,LSTM,2,2028,train_with_validation_monitoring,41,0.35493144392967224,0.22839786112308502
20min,LSTM,2,2028,train_with_validation_monitoring,42,0.33952754735946655,0.22059448063373566
20min,LSTM,2,2028,train_with_validation_monitoring,43,0.3551119565963745,0.21801339089870453
20min,LSTM,2,2028,train_with_validation_monitoring,44,0.302948534488678,0.21818934381008148
20min,LSTM,2,2028,train_with_validation_monitoring,45,0.33402329683303833,0.22219032049179077
20min,LSTM,2,2028,train_with_validation_monitoring,46,0.29755744338035583,0.22492557764053345
20min,LSTM,2,2028,train_with_validation_monitoring,47,0.2827741801738739,0.22672903537750244
20min,LSTM,2,2028,train_with_validation_monitoring,48,0.31999143958091736,0.2250996083021164
20min,LSTM,2,2028,train_with_validation_monitoring,49,0.31063157320022583,0.22285254299640656
20min,LSTM,2,2028,train_with_validation_monitoring,50,0.30434679985046387,0.21805217862129211
20min,LSTM,2,2028,train_with_validation_monitoring,51,0.30149754881858826,0.21525073051452637
20min,LSTM,2,2028,train_with_validation_monitoring,52,0.2926904857158661,0.21367096900939941
20min,LSTM,2,2028,train_with_validation_monitoring,53,0.31443607807159424,0.21082301437854767
20min,LSTM,2,2028,train_with_validation_monitoring,54,0.28761136531829834,0.20972272753715515
20min,LSTM,2,2028,train_with_validation_monitoring,55,0.2781848907470703,0.2104092240333557
20min,LSTM,2,2028,train_with_validation_monitoring,56,0.3054864704608917,0.21089820563793182
20min,LSTM,2,2028,train_with_validation_monitoring,57,0.29942288994789124,0.21226172149181366
20min,LSTM,2,2028,train_with_validation_monitoring,58,0.27473387122154236,0.21466989815235138
20min,LSTM,2,2028,train_with_validation_monitoring,59,0.25696149468421936,0.217373326420784
20min,LSTM,2,2028,train_with_validation_monitoring,60,0.28430986404418945,0.2186548262834549
20min,LSTM,2,2028,train_with_validation_monitoring,61,0.25248152017593384,0.2186776101589203
20min,LSTM,2,2028,train_with_validation_monitoring,62,0.3007018268108368,0.21851249039173126
20min,LSTM,2,2028,train_with_validation_monitoring,63,0.28297159075737,0.21801307797431946
20min,LSTM,2,2028,train_with_validation_monitoring,64,0.27105996012687683,0.2172757089138031
20min,GRU,1,2026,train_with_validation_monitoring,1,1.1149482727050781,1.033523440361023
20min,GRU,1,2026,train_with_validation_monitoring,2,1.0289853811264038,0.9703949093818665
20min,GRU,1,2026,train_with_validation_monitoring,3,0.9665441513061523,0.9179672598838806
20min,GRU,1,2026,train_with_validation_monitoring,4,0.9153010845184326,0.8752132058143616
20min,GRU,1,2026,train_with_validation_monitoring,5,0.8457618951797485,0.8404900431632996
20min,GRU,1,2026,train_with_validation_monitoring,6,0.8136122226715088,0.8103572130203247
20min,GRU,1,2026,train_with_validation_monitoring,7,0.7795025110244751,0.7838377356529236
20min,GRU,1,2026,train_with_validation_monitoring,8,0.734275221824646,0.7582693696022034
20min,GRU,1,2026,train_with_validation_monitoring,9,0.7022687196731567,0.732265055179596
20min,GRU,1,2026,train_with_validation_monitoring,10,0.6747047901153564,0.7079787254333496
20min,GRU,1,2026,train_with_validation_monitoring,11,0.6679981350898743,0.6854064464569092
20min,GRU,1,2026,train_with_validation_monitoring,12,0.6195183992385864,0.6618764996528625
20min,GRU,1,2026,train_with_validation_monitoring,13,0.6038283705711365,0.6367989778518677
20min,GRU,1,2026,train_with_validation_monitoring,14,0.5836135149002075,0.6109793782234192
20min,GRU,1,2026,train_with_validation_monitoring,15,0.5740068554878235,0.5858238339424133
20min,GRU,1,2026,train_with_validation_monitoring,16,0.5064123868942261,0.5654231905937195
20min,GRU,1,2026,train_with_validation_monitoring,17,0.47970083355903625,0.5474438667297363
20min,GRU,1,2026,train_with_validation_monitoring,18,0.48886656761169434,0.5293488502502441
20min,GRU,1,2026,train_with_validation_monitoring,19,0.4628511667251587,0.507294774055481
20min,GRU,1,2026,train_with_validation_monitoring,20,0.4404875934123993,0.4851323068141937
20min,GRU,1,2026,train_with_validation_monitoring,21,0.4528068006038666,0.46608468890190125
20min,GRU,1,2026,train_with_validation_monitoring,22,0.4242481589317322,0.44640040397644043
20min,GRU,1,2026,train_with_validation_monitoring,23,0.44585904479026794,0.4267009198665619
20min,GRU,1,2026,train_with_validation_monitoring,24,0.35994619131088257,0.41079625487327576
20min,GRU,1,2026,train_with_validation_monitoring,25,0.40733811259269714,0.39716482162475586
20min,GRU,1,2026,train_with_validation_monitoring,26,0.3834170997142792,0.3855692446231842
20min,GRU,1,2026,train_with_validation_monitoring,27,0.4016885757446289,0.3762202858924866
20min,GRU,1,2026,train_with_validation_monitoring,28,0.33010363578796387,0.3674710690975189
20min,GRU,1,2026,train_with_validation_monitoring,29,0.39658570289611816,0.3604745864868164
20min,GRU,1,2026,train_with_validation_monitoring,30,0.4077981114387512,0.3547784984111786
20min,GRU,1,2026,train_with_validation_monitoring,31,0.34518125653266907,0.34915295243263245
20min,GRU,1,2026,train_with_validation_monitoring,32,0.3749082684516907,0.34808310866355896
20min,GRU,1,2026,train_with_validation_monitoring,33,0.3231084644794464,0.34874919056892395
20min,GRU,1,2026,train_with_validation_monitoring,34,0.32407888770103455,0.34500303864479065
20min,GRU,1,2026,train_with_validation_monitoring,35,0.3156869113445282,0.3376753330230713
20min,GRU,1,2026,train_with_validation_monitoring,36,0.3573380708694458,0.3310205936431885
20min,GRU,1,2026,train_with_validation_monitoring,37,0.33335623145103455,0.32679834961891174
20min,GRU,1,2026,train_with_validation_monitoring,38,0.3434111773967743,0.31996992230415344
20min,GRU,1,2026,train_with_validation_monitoring,39,0.30618536472320557,0.3107542395591736
20min,GRU,1,2026,train_with_validation_monitoring,40,0.29818302392959595,0.29865145683288574
20min,GRU,1,2026,train_with_validation_monitoring,41,0.30842578411102295,0.2916956841945648
20min,GRU,1,2026,train_with_validation_monitoring,42,0.32813575863838196,0.29305562376976013
20min,GRU,1,2026,train_with_validation_monitoring,43,0.2732820510864258,0.29601728916168213
20min,GRU,1,2026,train_with_validation_monitoring,44,0.2523920238018036,0.3043665885925293
20min,GRU,1,2026,train_with_validation_monitoring,45,0.30011630058288574,0.3113882541656494
20min,GRU,1,2026,train_with_validation_monitoring,46,0.3112362325191498,0.3145958185195923
20min,GRU,1,2026,train_with_validation_monitoring,47,0.31409960985183716,0.3128066956996918
20min,GRU,1,2026,train_with_validation_monitoring,48,0.29823246598243713,0.31003719568252563
20min,GRU,1,2026,train_with_validation_monitoring,49,0.2839649021625519,0.306701123714447
20min,GRU,1,2026,train_with_validation_monitoring,50,0.26707151532173157,0.3033493161201477
20min,GRU,1,2026,train_with_validation_monitoring,51,0.2614379823207855,0.2991638779640198
20min,GRU,1,2027,train_with_validation_monitoring,1,1.026493787765503,0.8505862951278687
20min,GRU,1,2027,train_with_validation_monitoring,2,0.9653695225715637,0.8047606945037842
20min,GRU,1,2027,train_with_validation_monitoring,3,0.9124639630317688,0.768022358417511
20min,GRU,1,2027,train_with_validation_monitoring,4,0.8599993586540222,0.7360246181488037
20min,GRU,1,2027,train_with_validation_monitoring,5,0.8372153639793396,0.7077085375785828
20min,GRU,1,2027,train_with_validation_monitoring,6,0.7628251314163208,0.6829702854156494
20min,GRU,1,2027,train_with_validation_monitoring,7,0.7677223682403564,0.6606619954109192
20min,GRU,1,2027,train_with_validation_monitoring,8,0.7191586494445801,0.6404758095741272
20min,GRU,1,2027,train_with_validation_monitoring,9,0.6850379705429077,0.6227077841758728
20min,GRU,1,2027,train_with_validation_monitoring,10,0.647696852684021,0.6070851683616638
20min,GRU,1,2027,train_with_validation_monitoring,11,0.6261110901832581,0.5931811332702637
20min,GRU,1,2027,train_with_validation_monitoring,12,0.5688737630844116,0.5806677341461182
20min,GRU,1,2027,train_with_validation_monitoring,13,0.5824846029281616,0.5684047937393188
20min,GRU,1,2027,train_with_validation_monitoring,14,0.5550023317337036,0.5553306937217712
20min,GRU,1,2027,train_with_validation_monitoring,15,0.5653784275054932,0.543189525604248
20min,GRU,1,2027,train_with_validation_monitoring,16,0.5144215226173401,0.531307578086853
20min,GRU,1,2027,train_with_validation_monitoring,17,0.4913613200187683,0.5193319916725159
20min,GRU,1,2027,train_with_validation_monitoring,18,0.4686722457408905,0.50688236951828
20min,GRU,1,2027,train_with_validation_monitoring,19,0.4418962597846985,0.4950439929962158
20min,GRU,1,2027,train_with_validation_monitoring,20,0.437880277633667,0.4844159185886383
20min,GRU,1,2027,train_with_validation_monitoring,21,0.4244774580001831,0.47546151280403137
20min,GRU,1,2027,train_with_validation_monitoring,22,0.4072486162185669,0.4654931426048279
20min,GRU,1,2027,train_with_validation_monitoring,23,0.4213801920413971,0.45675551891326904
20min,GRU,1,2027,train_with_validation_monitoring,24,0.38888391852378845,0.44970110058784485
20min,GRU,1,2027,train_with_validation_monitoring,25,0.3942212760448456,0.4449128806591034
20min,GRU,1,2027,train_with_validation_monitoring,26,0.39770588278770447,0.43802008032798767
20min,GRU,1,2027,train_with_validation_monitoring,27,0.3891124725341797,0.42791640758514404
20min,GRU,1,2027,train_with_validation_monitoring,28,0.3747265636920929,0.41875141859054565
20min,GRU,1,2027,train_with_validation_monitoring,29,0.3280984163284302,0.41081690788269043
20min,GRU,1,2027,train_with_validation_monitoring,30,0.3673308491706848,0.40220966935157776
20min,GRU,1,2027,train_with_validation_monitoring,31,0.3328346014022827,0.3921577036380768
20min,GRU,1,2027,train_with_validation_monitoring,32,0.34412992000579834,0.3825097382068634
20min,GRU,1,2027,train_with_validation_monitoring,33,0.30874666571617126,0.37505844235420227
20min,GRU,1,2027,train_with_validation_monitoring,34,0.3321753144264221,0.37240827083587646
20min,GRU,1,2027,train_with_validation_monitoring,35,0.3179299235343933,0.3751985728740692
20min,GRU,1,2027,train_with_validation_monitoring,36,0.29210805892944336,0.3807648718357086
20min,GRU,1,2027,train_with_validation_monitoring,37,0.3286250829696655,0.38829919695854187
20min,GRU,1,2027,train_with_validation_monitoring,38,0.31072109937667847,0.39179661870002747
20min,GRU,1,2027,train_with_validation_monitoring,39,0.35206764936447144,0.39401865005493164
20min,GRU,1,2027,train_with_validation_monitoring,40,0.3178417682647705,0.3958716094493866
20min,GRU,1,2027,train_with_validation_monitoring,41,0.35374686121940613,0.4004085063934326
20min,GRU,1,2027,train_with_validation_monitoring,42,0.2870914041996002,0.4057433307170868
20min,GRU,1,2027,train_with_validation_monitoring,43,0.3405035734176636,0.41118088364601135
20min,GRU,1,2027,train_with_validation_monitoring,44,0.3396887183189392,0.41865119338035583
20min,GRU,1,2028,train_with_validation_monitoring,1,0.9664129018783569,0.8311272263526917
20min,GRU,1,2028,train_with_validation_monitoring,2,0.9274425506591797,0.7934516668319702
20min,GRU,1,2028,train_with_validation_monitoring,3,0.8254269957542419,0.7585079073905945
20min,GRU,1,2028,train_with_validation_monitoring,4,0.7916128635406494,0.725172758102417
20min,GRU,1,2028,train_with_validation_monitoring,5,0.7454121708869934,0.6934956312179565
20min,GRU,1,2028,train_with_validation_monitoring,6,0.7228664755821228,0.6646169424057007
20min,GRU,1,2028,train_with_validation_monitoring,7,0.6523100733757019,0.6381781101226807
20min,GRU,1,2028,train_with_validation_monitoring,8,0.6329672932624817,0.6133067607879639
20min,GRU,1,2028,train_with_validation_monitoring,9,0.5935953259468079,0.5889933705329895
20min,GRU,1,2028,train_with_validation_monitoring,10,0.5210278630256653,0.5657926797866821
20min,GRU,1,2028,train_with_validation_monitoring,11,0.5567581653594971,0.5448485612869263
20min,GRU,1,2028,train_with_validation_monitoring,12,0.5156749486923218,0.5249236822128296
20min,GRU,1,2028,train_with_validation_monitoring,13,0.5024692416191101,0.5061808824539185
20min,GRU,1,2028,train_with_validation_monitoring,14,0.4821625351905823,0.48978349566459656
20min,GRU,1,2028,train_with_validation_monitoring,15,0.4647282063961029,0.47625094652175903
20min,GRU,1,2028,train_with_validation_monitoring,16,0.4543585181236267,0.4641302824020386
20min,GRU,1,2028,train_with_validation_monitoring,17,0.4414916932582855,0.4541931748390198
20min,GRU,1,2028,train_with_validation_monitoring,18,0.38742882013320923,0.44654756784439087
20min,GRU,1,2028,train_with_validation_monitoring,19,0.3600425720214844,0.4389142096042633
20min,GRU,1,2028,train_with_validation_monitoring,20,0.3964897692203522,0.4295808672904968
20min,GRU,1,2028,train_with_validation_monitoring,21,0.37686029076576233,0.4206245243549347
20min,GRU,1,2028,train_with_validation_monitoring,22,0.38810428977012634,0.4124351441860199
20min,GRU,1,2028,train_with_validation_monitoring,23,0.35795703530311584,0.40305501222610474
20min,GRU,1,2028,train_with_validation_monitoring,24,0.37315958738327026,0.39382773637771606
20min,GRU,1,2028,train_with_validation_monitoring,25,0.3545350730419159,0.38521242141723633
20min,GRU,1,2028,train_with_validation_monitoring,26,0.35709506273269653,0.3746809661388397
20min,GRU,1,2028,train_with_validation_monitoring,27,0.34562453627586365,0.3633602261543274
